This file includes the data from the calculated trajectory of Particle1 (proton)

Analytic formula for the resulting electric field:
0
REMARK: This does not include the electric field produced by the WOS objects 

Analytic formula for the resulting magnetic field:
(-1.0e-5*y*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.i + (5.0e-7*(20*x + 100)*(-(20*z - 200)/(20*sqrt(y**2 + (x + 5)**2 + (z - 10)**2)) + (20*z + 200)/(20*sqrt(y**2 + (x + 5)**2 + (z + 10)**2)))/(sqrt(y**2 + (x + 5)**2)*sqrt(400*y**2 + (20*x + 100)**2)))*L.j

Data concerning the trajectory of the particle (easily imported into excel matlab...):
t;x;y;z;v;a;E;B
0.22750000000000017;13.778491796796901;0.0;-6.626782720106765;91.8308009649457*L.i + 39.5873560973397*L.k;(-169.566058826459)*L.i + 393.342435296650*L.k;(-8.85108106898584e-7)*L.i + (2.05318552944966e-6)*L.k;(2.23583537837433e-8)*L.j
0.22800000000000017;13.824385984543618;0.0;-6.606939979214622;91.7459503210308*L.i + 39.7836077422885*L.k;(-169.836516833240)*L.i + 391.664144498366*L.k;(-8.86519855075275e-7)*L.i + (2.04442511594725e-6)*L.k;(2.22835461996829e-8)*L.j
0.22850000000000018;13.870237713524425;0.0;-6.586999321684299;91.6609658977125*L.i + 39.9790226487878*L.k;(-170.101176440001)*L.i + 389.995481499024*L.k;(-8.87901336517576e-7)*L.i + (2.03571495803817e-6)*L.k;(2.22091808073798e-8)*L.j
0.22900000000000018;13.916046917569892;0.0;-6.566961164686549;91.5758505761299*L.i + 40.1736056107248*L.k;(-170.360109890363)*L.i + 388.336366248907*L.k;(-8.89252928325804e-7)*L.i + (2.02705463787551e-6)*L.k;(2.21352532527479e-8)*L.j
0.22950000000000018;13.961813531942196;0.0;-6.54682592300513;91.4906072015660*L.i + 40.3673613821905*L.k;(-170.613388364990)*L.i + 386.686719613945*L.k;(-8.90575002051801e-7)*L.i + (2.01844374239190e-6)*L.k;(2.20617592394964e-8)*L.j
0.23000000000000018;14.007537493317322;0.0;-6.526594009056592;91.4052385839746*L.i + 40.5602946779348*L.k;(-170.861082000695)*L.i + 385.046463362992*L.k;(-8.91867923798681e-7)*L.i + (2.00988186323308e-6)*L.k;(2.19886945282042e-8)*L.j
0.23050000000000018;14.05321873976753;0.0;-6.50626583290983;91.3197474984972*L.i + 40.7524101738143*L.k;(-171.103259909150)*L.i + 383.415520155293*L.k;(-8.93132054318482e-7)*L.i + (2.00136859669249e-6)*L.k;(2.19160549354108e-8)*L.j
0.23100000000000018;14.098857210744075;0.0;-6.485841802305426;91.2341366859711*L.i + 40.9437125072352*L.k;(-171.339990195203)*L.i + 381.793813528145*L.k;(-8.94367749107785e-7)*L.i + (1.99290354364689e-6)*L.k;(2.18438363327247e-8)*L.j
0.23150000000000018;14.14445284706018;0.0;-6.465322322674762;91.1484088534286*L.i + 41.1342062775884*L.k;(-171.571339974820)*L.i + 380.181267884749*L.k;(-8.95575358501345e-7)*L.i + (1.98448630949289e-6)*L.k;(2.17720346459479e-8)*L.j
0.23200000000000018;14.190005590874252;0.0;-6.4447077971589195;91.0625666745867*L.i + 41.3238960466802*L.k;(-171.797375392643)*L.i + 378.577808482242*L.k;(-8.96755227763780e-7)*L.i + (1.97611650408452e-6)*L.k;(2.17006458542163e-8)*L.j
0.23250000000000018;14.235515385673352;0.0;-6.423998626627369;90.9766127903287*L.i + 41.5127863391557*L.k;(-172.018161639198)*L.i + 376.983361419922*L.k;(-8.97907697179358e-7)*L.i + (1.96779374167176e-6)*L.k;(2.16296659891564e-8)*L.j
0.23300000000000018;14.280982176256893;0.0;-6.403195209696443;90.8905498091770*L.i + 41.7008816429176*L.k;(-172.233762967738)*L.i + 375.397853627642*L.k;(-8.99033102139934e-7)*L.i + (1.95951764083996e-6)*L.k;(2.15590911340566e-8)*L.j
0.23350000000000018;14.326405908720572;0.0;-6.382297942747606;90.8043803077574*L.i + 41.8881864095381*L.k;(-172.444242710744)*L.i + 373.821212854386*L.k;(-9.00131773231082e-7)*L.i + (1.95128782445021e-6)*L.k;(2.14889174230543e-8)*L.j
0.23400000000000018;14.371786530440541;0.0;-6.361307219945517;90.7181068312557*L.i + 42.0747050546659*L.k;(-172.649663296086)*L.i + 372.253367657026*L.k;(-9.01204036316444e-7)*L.i + (1.94310391958063e-6)*L.k;(2.14191410403379e-8)*L.j
0.23450000000000018;14.417123990057798;0.0;-6.3402234332558915;90.6317318938660*L.i + 42.2604419584275*L.k;(-172.850086262853)*L.i + 370.694247389239*L.k;(-9.02250212620369e-7)*L.i + (1.93496555746855e-6)*L.k;(2.13497582193626e-8)*L.j
0.23500000000000018;14.462418237462797;0.0;-6.319046972463163;90.5452579792310*L.i + 42.4454014658225*L.k;(-173.045572276861)*L.i + 369.143782190601*L.k;(-9.03270618808854e-7)*L.i + (1.92687237345357e-6)*L.k;(2.12807652420807e-8)*L.j
0.23550000000000018;14.50766922378029;0.0;-6.297778225187949;90.4586875408754*L.i + 42.6295878871141*L.k;(-173.236181145841)*L.i + 367.601902975849*L.k;(-9.04265567068835e-7)*L.i + (1.91882400692148e-6)*L.k;(2.12121584381864e-8)*L.j
0.23600000000000018;14.552876901354361;0.0;-6.276417576904326;90.3720230026303*L.i + 42.8130054982141*L.k;(-173.421971834326)*L.i + 366.068541424298*L.k;(-9.05235365185876e-7)*L.i + (1.91082010124911e-6)*L.k;(2.11439341843734e-8)*L.j
0.23650000000000018;14.598041223733697;0.0;-6.254965410956903;90.2852667590522*L.i + 42.9956585410625*L.k;(-173.603002478226)*L.i + 364.543629969432*L.k;(-9.06180316620274e-7)*L.i + (1.90286030374986e-6)*L.k;(2.10760889036063e-8)*L.j
0.23700000000000018;14.643162145657042;0.0;-6.233422108577721;90.1984211758328*L.i + 43.1775512240021*L.k;(-173.779330399120)*L.i + 363.027101788641*L.k;(-9.07100720581632e-7)*L.i + (1.89494426562024e-6)*L.k;(2.10086190644050e-8)*L.j
0.23750000000000018;14.688239623038877;0.0;-6.2117880489029575;90.1114885902035*L.i + 43.3586877221475*L.k;(-173.951012118249)*L.i + 361.518890793125*L.k;(-9.07996872101927e-7)*L.i + (1.88707164188715e-6)*L.k;(2.09415211801418e-8)*L.j
0.23800000000000018;14.733273612955276;0.0;-6.190063608989448;90.0244713113314*L.i + 43.5390721777503*L.k;(-174.118103370237)*L.i + 360.018931617943*L.k;(-9.08869062107105e-7)*L.i + (1.87924209135588e-6)*L.k;(2.08747918083515e-8)*L.j
0.23850000000000018;14.778264073629984;0.0;-6.1682491638310255;89.9373716207097*L.i + 43.7187087005578*L.k;(-174.280659116528)*L.i + 358.527159612223*L.k;(-9.09717577487252e-7)*L.i + (1.87145527655906e-6)*L.k;(2.08084275500531e-8)*L.j
0.23900000000000018;14.823210964420667;0.0;-6.146345086374691;89.8501917725409*L.i + 43.8976013681683*L.k;(-174.438733558563)*L.i + 357.043510829511*L.k;(-9.10542701165344e-7)*L.i + (1.86371086370629e-6)*L.k;(2.07424250490842e-8)*L.j
0.23950000000000018;14.868114245805366;0.0;-6.124351747536593;89.7629339941136*L.i + 44.0757542263802*L.k;(-174.592380150687)*L.i + 355.567922018272*L.k;(-9.11344712164644e-7)*L.i + (1.85600852263453e-6)*L.k;(2.06767809914468e-8)*L.j
0.24000000000000019;14.912973879369126;0.0;-6.102269516217847;89.6756004861727*L.i + 44.2531712895379*L.k;(-174.741651612805)*L.i + 354.100330612539*L.k;(-9.12123885674742e-7)*L.i + (1.84834792675928e-6)*L.k;(2.06114921046653e-8)*L.j
0.24050000000000019;14.957789827790826;0.0;-6.080098759320172;89.5881934232838*L.i + 44.4298565408717*L.k;(-174.886599942781)*L.i + 352.640674722696*L.k;(-9.12880493116296e-7)*L.i + (1.84072875302649e-6)*L.k;(2.05465551571548e-8)*L.j
0.2410000000000002;15.002562054830168;0.0;-6.057839841761368;89.5007149541910*L.i + 44.6058139328340*L.k;(-175.027276428596)*L.i + 351.188893126402*L.k;(-9.13614802204484e-7)*L.i + (1.83315068186521e-6)*L.k;(2.04819669576016e-8)*L.j
0.2415000000000002;15.04729052531486;0.0;-6.03549312649062;89.4131672021688*L.i + 44.7810473874305*L.k;(-175.163731660264)*L.i + 349.744925259663*L.k;(-9.14327077011211e-7)*L.i + (1.82561339714091e-6)*L.k;(2.04177243543540e-8)*L.j
0.2420000000000002;15.091975205127968;0.0;-6.013058974503641;89.3255522653683*L.i + 44.9555607965474*L.k;(-175.296015541515)*L.i + 348.308711208024*L.k;(-9.15017578026083e-7)*L.i + (1.81811658610959e-6)*L.k;(2.03538242348239e-8)*L.j
0.2425000000000002;15.136616061195435;0.0;-5.99053774485765;89.2378722171576*L.i + 45.1293580222739*L.k;(-175.424177301247)*L.i + 346.880191697903*L.k;(-9.15686562216187e-7)*L.i + (1.81065993937249e-6)*L.k;(2.02902635248991e-8)*L.j
0.2430000000000002;15.181213061473779;0.0;-5.96792979468619;89.1501291064561*L.i + 45.3024428972204*L.k;(-175.548265504753)*L.i + 345.459308088060*L.k;(-9.16334283084701e-7)*L.i + (1.80324315083158e-6)*L.k;(2.02270391883656e-8)*L.j
0.2435000000000002;15.225766174937945;0.0;-5.945235479213789;89.0623249580638*L.i + 45.4748192248327*L.k;(-175.668328064731)*L.i + 344.046002361182*L.k;(-9.16960990728358e-7)*L.i + (1.79586591764563e-6)*L.k;(2.01641482263399e-8)*L.j
0.2440000000000002;15.270275371569332;0.0;-5.922455151770469;88.9744617729846*L.i + 45.6464907797019*L.k;(-175.784412252077)*L.i + 342.640217115608*L.k;(-9.17566931893792e-7)*L.i + (1.78852794018700e-6)*L.k;(2.01015876767117e-8)*L.j
0.2445000000000002;15.31474062234397;0.0;-5.899589163806092;88.8865415287449*L.i + 45.8174613078701*L.k;(-175.896564706473)*L.i + 341.241895557168*L.k;(-9.18152350032783e-7)*L.i + (1.78122892199910e-6)*L.k;(2.00393546135956e-8)*L.j
0.2450000000000002;15.359161899220863;0.0;-5.87663786490456;88.7985661797066*L.i + 45.9877345271322*L.k;(-176.004831446760)*L.i + 339.850981491158*L.k;(-9.18717485356438e-7)*L.i + (1.77396856975440e-6)*L.k;(1.99774461467929e-8)*L.j
0.2455000000000002;15.40353917513048;0.0;-5.853601602797867;88.7105376573747*L.i + 46.1573141273336*L.k;(-176.109257881123)*L.i + 338.467419314420*L.k;(-9.19262574888321e-7)*L.i + (1.76674659321320e-6)*L.k;(1.99158594212621e-8)*L.j
0.2460000000000002;15.447872423963402;0.0;-5.830480723379996;88.6224578707001*L.i + 46.3262037706641*L.k;(-176.209888817068)*L.i + 337.091154007553*L.k;(-9.19787852516555e-7)*L.i + (1.75956270518288e-6)*L.k;(1.98545916165990e-8)*L.j
0.2465000000000002;15.492161620559127;0.0;-5.807275570720678;88.5343287063780*L.i + 46.4944070919478*L.k;(-176.306768471215)*L.i + 335.722131127237*L.k;(-9.20293549044933e-7)*L.i + (1.75241662147790e-6)*L.k;(1.97936399465257e-8)*L.j
0.2470000000000002;15.536406740695007;0.0;-5.783986487079001;88.4461520291405*L.i + 46.6619276989292*L.k;(-176.399940478900)*L.i + 334.360296798671*L.k;(-9.20779892243031e-7)*L.i + (1.74530806088029e-6)*L.k;(1.97330016583879e-8)*L.j
0.2475000000000002;15.58060776107534;0.0;-5.76061381291688;88.3579296820449*L.i + 46.8287691725559*L.k;(-176.489447903595)*L.i + 333.005597708125*L.k;(-9.21247106895379e-7)*L.i + (1.73823674510077e-6)*L.k;(1.96726740326614e-8)*L.j
0.2480000000000002;15.624764659320608;0.0;-5.737157886912387;88.2696634867575*L.i + 46.9949350672569*L.k;(-176.575333246141)*L.i + 331.657981095606*L.k;(-9.21695414849683e-7)*L.i + (1.73120239874050e-6)*L.k;(1.96126543824668e-8)*L.j
0.2485000000000002;15.668877413956846;0.0;-5.71361904597294;88.1813552438325*L.i + 47.1604289112177*L.k;(-176.657638453820)*L.i + 330.317394747631*L.k;(-9.22125035064130e-7)*L.i + (1.72420474925332e-6)*L.k;(1.95529400530923e-8)*L.j
0.2490000000000002;15.712946004405158;0.0;-5.689997625248355;88.0930067329867*L.i + 47.3252542066521*L.k;(-176.736404929236)*L.i + 328.983786990105*L.k;(-9.22536183653802e-7)*L.i + (1.71724352690860e-6)*L.k;(1.94935284215248e-8)*L.j
0.2495000000000002;15.756970410971364;0.0;-5.666293958143771;88.0046197133696*L.i + 47.4894144300700*L.k;(-176.811673539045)*L.i + 327.657106681314*L.k;(-9.22929073936198e-7)*L.i + (1.71031846475464e-6)*L.k;(1.94344168959890e-8)*L.j
0.25000000000000017;15.800950614835784;0.0;-5.642508376332429;87.9161959238292*L.i + 47.6529130325415*L.k;(-176.883484622509)*L.i + 326.337303205013*L.k;(-9.23303916475907e-7)*L.i + (1.70342929858264e-6)*L.k;(1.93756029154940e-8)*L.j
0.25050000000000017;15.844886598043153;0.0;-5.618641209768329;87.8277370831736*L.i + 47.8157534399587*L.k;(-176.951877999892)*L.i + 325.024326463623*L.k;(-9.23660919128438e-7)*L.i + (1.69657576689112e-6)*L.k;(1.93170839493881e-8)*L.j
0.25100000000000017;15.888778343492662;0.0;-5.594692786698759;87.7392448904285*L.i + 47.9779390532925*L.k;(-177.016892980701)*L.i + 323.718126871527*L.k;(-9.24000287083217e-7)*L.i + (1.68975761085097e-6)*L.k;(1.92588574969204e-8)*L.j
0.25150000000000017;15.932625834928135;0.0;-5.5706634336766845;87.6507210250904*L.i + 48.1394732488475*L.k;(-177.078568371767)*L.i + 322.418655348466*L.k;(-9.24322222905788e-7)*L.i + (1.68297457427098e-6)*L.k;(1.92009210868103e-8)*L.j
0.25200000000000017;15.976429056928323;0.0;-5.546553475573024;87.5621671473761*L.i + 48.3003593785129*L.k;(-177.136942485179)*L.i + 321.125863313030*L.k;(-9.24626926579222e-7)*L.i + (1.67622640356384e-6)*L.k;(1.91432722768241e-8)*L.j
0.25250000000000017;16.020187994897327;0.0;-5.522363235588792;87.4735848984683*L.i + 48.4606007700102*L.k;(-177.192053146070)*L.i + 319.839702676252*L.k;(-9.24914595544750e-7)*L.i + (1.66951284771271e-6)*L.k;(1.90859086533585e-8)*L.j
0.25300000000000017;16.063902635055143;0.0;-5.498093035267126;87.3849759007568*L.i + 48.6202007271381*L.k;(-177.243937700256)*L.i + 318.560125835288*L.k;(-9.25185424741643e-7)*L.i + (1.66283365823827e-6)*L.k;(1.90288278310315e-8)*L.j
0.25350000000000017;16.10757296442832;0.0;-5.4737431945051815;87.2963417580763*L.i + 48.7791625300137*L.k;(-177.292633021732)*L.i + 317.287085667199*L.k;(-9.25439606646352e-7)*L.i + (1.65618858916618e-6)*L.k;(1.89720274522792e-8)*L.j
0.25400000000000017;16.151198970840753;0.0;-5.449314031565918;87.2076840559408*L.i + 48.9374894353112*L.k;(-177.338175520036)*L.i + 316.020535522819*L.k;(-9.25677331310925e-7)*L.i + (1.64957739699516e-6)*L.k;(1.89155051869605e-8)*L.j
0.25450000000000017;16.194780642904554;0.0;-5.424805863089759;87.1190043617740*L.i + 49.0951846764971*L.k;(-177.380601147470)*L.i + 314.760429220716*L.k;(-9.25898786400709e-7)*L.i + (1.64299984066541e-6)*L.k;(1.88592587319675e-8)*L.j
0.25500000000000017;16.2383179700111;0.0;-5.4002190041061375;87.0303042251356*L.i + 49.2522514640626*L.k;(-177.419945406188)*L.i + 313.506721041239*L.k;(-9.26104157231361e-7)*L.i + (1.63645568152755e-6)*L.k;(1.88032858108425e-8)*L.j
0.25550000000000017;16.281810942322124;0.0;-5.37555376804493;86.9415851779452*L.i + 49.4086929857530*L.k;(-177.456243355162)*L.i + 312.259365720656*L.k;(-9.26293626805184e-7)*L.i + (1.62994468331203e-6)*L.k;(1.87475841734017e-8)*L.j
0.25600000000000017;16.325259550760975;0.0;-5.3508104667477685;86.8528487347022*L.i + 49.5645124067946*L.k;(-177.489529617010)*L.i + 311.018318445376*L.k;(-9.26467375846788e-7)*L.i + (1.62346661209898e-6)*L.k;(1.86921515953646e-8)*L.j
0.2565000000000002;16.36866378700394;0.0;-5.325989410479246;86.7640963927017*L.i + 49.7197128701175*L.k;(-177.519838384704)*L.i + 309.783534846258*L.k;(-9.26625582838104e-7)*L.i + (1.61702123628846e-6)*L.k;(1.86369858779895e-8)*L.j
0.2570000000000002;16.412023643471713;0.0;-5.301090907938009;86.6753296322485*L.i + 49.8742974965773*L.k;(-177.547203428159)*L.i + 308.554970992998*L.k;(-9.26768424052763e-7)*L.i + (1.61060832657122e-6)*L.k;(1.85820848477159e-8)*L.j
0.2575000000000002;16.455339113320942;0.0;-5.27611526626774;86.5865499168663*L.i + 50.0282693851727*L.k;(-177.571658100695)*L.i + 307.332583388602*L.k;(-9.26896073589840e-7)*L.i + (1.60422765589979e-6)*L.k;(1.85274463558111e-8)*L.j
0.2580000000000002;16.498610190435897;0.0;-5.251062791068034;86.4977586935048*L.i + 50.1816316132608*L.k;(-177.593235345387)*L.i + 306.116328963943*L.k;(-9.27008703406997e-7)*L.i + (1.59787899946013e-6)*L.k;(1.84730682780243e-8)*L.j
0.2585000000000002;16.54183686942023;0.0;-5.2259337864051645;86.4089573927431*L.i + 50.3343872367699*L.k;(-177.611967701300)*L.i + 304.906165072387*L.k;(-9.27106483353020e-7)*L.i + (1.59156213464352e-6)*L.k;(1.84189485142448e-8)*L.j
0.2590000000000002;16.585019145588834;0.0;-5.200728554822744;86.3201474289904*L.i + 50.4865392904091*L.k;(-177.627887309606)*L.i + 303.702049484511*L.k;(-9.27189581199770e-7)*L.i + (1.58527684101903e-6)*L.k;(1.83650849881672e-8)*L.j
0.2595000000000002;16.628157014959818;0.0;-5.1754473973522845;86.2313302006831*L.i + 50.6380907878760*L.k;(-177.641025919599)*L.i + 302.503940382883*L.k;(-9.27258162673558e-7)*L.i + (1.57902290030625e-6)*L.k;(1.83114756469609e-8)*L.j
0.2600000000000002;16.671250474246566;0.0;-5.150090613523651;86.1425070904795*L.i + 50.7890447220609*L.k;(-177.651414894598)*L.i + 301.311796356930*L.k;(-9.27312391485957e-7)*L.i + (1.57280009634852e-6)*L.k;(1.82581184609451e-8)*L.j
0.2605000000000002;16.71429952084989;0.0;-5.124658501375414;86.0536794654515*L.i + 50.9394040652496*L.k;(-177.659085217739)*L.i + 300.125576397874*L.k;(-9.27352429364065e-7)*L.i + (1.56660821508648e-6)*L.k;(1.82050114232698e-8)*L.j
0.2610000000000002;16.7573041528503;0.0;-5.099151357465103;85.9648486772726*L.i + 51.0891717693225*L.k;(-177.664067497674)*L.i + 298.945239893742*L.k;(-9.27378436080223e-7)*L.i + (1.56044704453203e-6)*L.k;(1.81521525496013e-8)*L.j
0.2615000000000002;16.80026436900032;0.0;-5.073569476879358;85.8760160624046*L.i + 51.2383507659521*L.k;(-177.666391974164)*L.i + 297.770746624450*L.k;(-9.27390569481207e-7)*L.i + (1.55431637474268e-6)*L.k;(1.80995398778127e-8)*L.j
0.2620000000000002;16.843180168716966;0.0;-5.047913153243989;85.7871829422802*L.i + 51.3869439667974*L.k;(-177.666088523564)*L.i + 296.602056756957*L.k;(-9.27388985516896e-7)*L.i + (1.54821599779621e-6)*L.k;(1.80471714676794e-8)*L.j
0.2625000000000002;16.88605155207425;0.0;-5.022182678733929;85.6983506234833*L.i + 51.5349542636968*L.k;(-177.663186664229)*L.i + 295.439130840486*L.k;(-9.27373838268438e-7)*L.i + (1.54214570776579e-6)*L.k;(1.79950454005803e-8)*L.j
0.2630000000000002;16.92887851979581;0.0;-4.996378344083101;85.6095203979268*L.i + 51.6823845288574*L.k;(-177.657715561803)*L.i + 294.281929801819*L.k;(-9.27345279975912e-7)*L.i + (1.53610530069539e-6)*L.k;(1.79431597792021e-8)*L.j
0.2635000000000002;16.971661073247613;0.0;-4.970500438594183;85.5206935430277*L.i + 51.8292376150430*L.k;(-177.649704034436)*L.i + 293.130414940656*L.k;(-9.27303461065508e-7)*L.i + (1.53009457457553e-6)*L.k;(1.78915127272500e-8)*L.j
0.2640000000000002;17.01439921443076;0.0;-4.944549250148288;85.4318713218796*L.i + 51.9755163557594*L.k;(-177.639180557889)*L.i + 291.984547925040*L.k;(-9.27248530176222e-7)*L.i + (1.52411332931944e-6)*L.k;(1.78401023891622e-8)*L.j
0.2645000000000002;17.057092945974357;0.0;-4.918525065214546;85.3430549834225*L.i + 52.1212235654374*L.k;(-177.626173270567)*L.i + 290.844290786851*L.k;(-9.27180634186087e-7)*L.i + (1.51816136673952e-6)*L.k;(1.77889269298286e-8)*L.j
0.2650000000000002;17.09974227112848;0.0;-4.89242816885959;85.2542457626103*L.i + 52.2663620396134*L.k;(-177.610709978451)*L.i + 289.709605917362*L.k;(-9.27099918237943e-7)*L.i + (1.51223849052413e-6)*L.k;(1.77379845343147e-8)*L.j
0.2655000000000002;17.142347193757235;0.0;-4.8662588447569695;85.1654448805757*L.i + 52.4109345551085*L.k;(-177.592818159950)*L.i + 288.580456062858*L.k;(-9.27006525764756e-7)*L.i + (1.50634450621476e-6)*L.k;(1.76872734075893e-8)*L.j
0.2660000000000002;17.18490771833187;0.0;-4.840017375196456;85.0766535447930*L.i + 52.5549438702043*L.k;(-177.572524970668)*L.i + 287.456804320317*L.k;(-9.26900598514499e-7)*L.i + (1.50047922118345e-6)*L.k;(1.76367917742570e-8)*L.j
0.2665000000000002;17.22742384992401;0.0;-4.81370404109327;84.9878729492383*L.i + 52.6983927248177*L.k;(-177.549857248086)*L.i + 286.338614133157*L.k;(-9.26782276574596e-7)*L.i + (1.49464244461060e-6)*L.k;(1.75865378782940e-8)*L.j
0.2670000000000002;17.269895594198914;0.0;-4.787319121997223;84.8991042745472*L.i + 52.8412838406727*L.k;(-177.524841516166)*L.i + 285.225849287038*L.k;(-9.26651698395945e-7)*L.i + (1.48883398746305e-6)*L.k;(1.75365099827893e-8)*L.j
0.2675000000000002;17.312322957408877;0.0;-4.76086289610177;84.8103486881707*L.i + 52.9836199214709*L.k;(-177.497503989871)*L.i + 284.118473905723*L.k;(-9.26509000816526e-7)*L.i + (1.48305366247251e-6)*L.k;(1.74867063696889e-8)*L.j
0.2680000000000002;17.35470594638666;0.0;-4.73433564025298;84.7216073445284*L.i + 53.1254036530591*L.k;(-177.467870579613)*L.i + 283.016452447008*L.k;(-9.26354319084600e-7)*L.i + (1.47730128411427e-6)*L.k;(1.74371253395443e-8)*L.j
0.2685000000000002;17.397044568539005;0.0;-4.707737629958419;84.6328813851596*L.i + 53.2666377035955*L.k;(-177.435966895615)*L.i + 281.919749698693*L.k;(-9.26187786881509e-7)*L.i + (1.47157666858620e-6)*L.k;(1.73877652112652e-8)*L.j
0.2690000000000002;17.439338831840253;0.0;-4.681069139395955;84.5441719388726*L.i + 53.4073247237138*L.k;(-177.401818252213)*L.i + 280.828330774625*L.k;(-9.26009536344084e-7)*L.i + (1.46587963378808e-6)*L.k;(1.73386243218758e-8)*L.j
0.2695000000000002;17.48158874482599;0.0;-4.6543304414224815;84.4554801218915*L.i + 53.5474673466852*L.k;(-177.365449672068)*L.i + 279.742161110786*L.k;(-9.25819698086675e-7)*L.i + (1.46020999930117e-6)*L.k;(1.72897010262747e-8)*L.j
0.2700000000000002;17.52379431658682;0.0;-4.627521807582556;84.3668070380009*L.i + 53.6870681885782*L.k;(-177.326885890314)*L.i + 278.661206461446*L.k;(-9.25618401222794e-7)*L.i + (1.45456758636817e-6)*L.k;(1.72409936969989e-8)*L.j
0.2705000000000002;17.56595555676215;0.0;-4.6006435081169625;84.2781537786887*L.i + 53.8261298484174*L.k;(-177.286151358641)*L.i + 277.585432895359*L.k;(-9.25405773386396e-7)*L.i + (1.44895221787331e-6)*L.k;(1.71925007239912e-8)*L.j
0.2710000000000002;17.608072475534104;0.0;-4.573695811971195;84.1895214232867*L.i + 53.9646549083393*L.k;(-177.243270249295)*L.i + 276.514806792021*L.k;(-9.25181940752802e-7)*L.i + (1.44336371832288e-6)*L.k;(1.71442205143712e-8)*L.j
0.2715000000000002;17.650145083621457;0.0;-4.546678986803863;84.1009110391096*L.i + 54.1026459337468*L.k;(-177.198266459021)*L.i + 275.449294837979*L.k;(-9.24947028059258e-7)*L.i + (1.43780191382587e-6)*L.k;(1.70961514922097e-8)*L.j
0.2720000000000002;17.692173392273677;0.0;-4.5195932989950185;84.0123236815917*L.i + 54.2401054734621*L.k;(-177.151163612936)*L.i + 274.388864023185*L.k;(-9.24701158625151e-7)*L.i + (1.43226663207506e-6)*L.k;(1.70482920983073e-8)*L.j
0.2725000000000002;17.734157413265017;0.0;-4.492439013654411;83.9237603944213*L.i + 54.3770360598772*L.k;(-177.101985068337)*L.i + 273.333481637411*L.k;(-9.24444454371888e-7)*L.i + (1.42675770232821e-6)*L.k;(1.70006407899749e-8)*L.j
0.2730000000000002;17.77609715888866;0.0;-4.465216394629665;83.8352222096746*L.i + 54.5134402091033*L.k;(-177.050753918443)*L.i + 272.283115266708*L.k;(-9.24177035842431e-7)*L.i + (1.42127495538959e-6)*L.k;(1.69531960408192e-8)*L.j
0.2735000000000002;17.81799264195097;0.0;-4.437925704514381;83.7467101479460*L.i + 54.6493204211174*L.k;(-176.997492996075)*L.i + 271.237732789912*L.k;(-9.23899022220509e-7)*L.i + (1.41581822359182e-6)*L.k;(1.69059563405302e-8)*L.j
0.2740000000000002;17.85984387576576;0.0;-4.41056720465617;83.6582252184777*L.i + 54.7846791799087*L.k;(-176.942224877276)*L.i + 270.197302375206*L.k;(-9.23610531349516e-7)*L.i + (1.41038734077781e-6)*L.k;(1.68589201946730e-8)*L.j
0.2745000000000002;17.901650874148658;0.0;-4.383141155164607;83.5697684192871*L.i + 54.9195189536217*L.k;(-176.884971884871)*L.i + 269.161792476722*L.k;(-9.23311679751074e-7)*L.i + (1.40498214228310e-6)*L.k;(1.68120861244816e-8)*L.j
0.2750000000000002;17.943413651411532;0.0;-4.355647814919123;83.4813407372929*L.i + 55.0538421946987*L.k;(-176.825756091964)*L.i + 268.131171831198*L.k;(-9.23002582643309e-7)*L.i + (1.39960246491840e-6)*L.k;(1.67654526666565e-8)*L.j
0.2755000000000002;17.985132222356963;0.0;-4.328087441576816;83.3929431484386*L.i + 55.1876513400201*L.k;(-176.764599325379)*L.i + 267.105409454671*L.k;(-9.22683353958805e-7)*L.i + (1.39424814695230e-6)*L.k;(1.67190183731659e-8)*L.j
0.2760000000000002;18.026806602272792;0.0;-4.300460291580202;83.3045766178150*L.i + 55.3209488110436*L.k;(-176.701523169046)*L.i + 266.084474639227*L.k;(-9.22354106362271e-7)*L.i + (1.38891902809432e-6)*L.k;(1.66727818110484e-8)*L.j
0.2765000000000002;18.06843680692672;0.0;-4.272766620164887;83.2162420997809*L.i + 55.4537370139408*L.k;(-176.636548967327)*L.i + 265.068336949786*L.k;(-9.22014951267911e-7)*L.i + (1.38361494947815e-6)*L.k;(1.66267415622201e-8)*L.j
0.2770000000000002;18.110022852560974;0.0;-4.2450066813671805;83.1279405380820*L.i + 55.5860183397335*L.k;(-176.569697828287)*L.i + 264.056966220938*L.k;(-9.21665998856509e-7)*L.i + (1.37833575364511e-6)*L.k;(1.65808962232837e-8)*L.j
0.2775000000000002;18.15156475588703;0.0;-4.217180728031634;83.0396728659682*L.i + 55.7177951644272*L.k;(-176.500990626919)*L.i + 263.050332553821*L.k;(-9.21307358092234e-7)*L.i + (1.37308128452782e-6)*L.k;(1.65352444053411e-8)*L.j
